,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,SYNGENTA FINANCE NV,SYNNVX,US87164KAA25,,Switzerland,259000,262,262,USD,ISHSLQD,3/28/2012,
12/30/2021,EQUINOR ASA,EQNR,US85771PAG72,,Norway,638000,656,656,USD,ISHSLQD,11/21/2012,
12/30/2021,EQUINOR ASA,EQNR,US85771PAK84,85771PAK8,Norway,1491000,1557,1557,USD,ISHSLQD,5/15/2013,
12/30/2021,EQUINOR ASA,EQNR,US85771PAN24,85771PAN2,Norway,1312000,1401,1401,USD,ISHSLQD,11/8/2013,
12/30/2021,EQUINOR ASA,EQNR,US85771PAX06,,Norway,125000,132,132,USD,ISHSLQD,11/10/2014,
12/30/2021,EQUINOR ASA,EQNR,US29446MAD48,29446MAD4,Norway,2054000,2159,2159,USD,ISHSLQD,4/6/2020,
12/30/2021,EQUINOR ASA,EQNR,US29446MAJ18,29446MAJ1,Norway,190000,193,193,USD,ISHSLQD,5/22/2020,
12/30/2021,ARCH CAPITAL FINANCE LLC,ACGL,US03939CAA18,03939CAA1,United States,2000000,2199,2199,USD,ISHSLQD,12/8/2016,
12/30/2021,INTERNATIONAL LEASE FINANCE CORP,AER,US459745GN96,459745GN9,United States,1138000,1199,1199,USD,ISHSLQD,8/21/2012,
12/30/2021,AFLAC INC,AFL,US001055AM48,001055AM4,United States,997000,1070,1070,USD,ISHSLQD,11/7/2014,
12/30/2021,AMERICAN INTERNATIONAL GROUP INC,AIG,US026874CY14,,United States,2117000,2281,2281,USD,ISHSLQD,10/2/2013,
12/30/2021,AMERICAN INTERNATIONAL GROUP INC,AIG,US026874DQ70,026874DQ7,United States,927000,956,956,USD,ISHSLQD,5/11/2020,
12/30/2021,AMERICAN INTERNATIONAL GROUP INC,AIG,US026874DD67,026874DD6,United States,898000,978,978,USD,ISHSLQD,7/10/2015,
12/30/2021,AMERICAN INTL GROUP,AIG,US026874DH71,026874DH7,United States,2067000,2262,2262,USD,ISHSLQD,3/22/2016,
12/30/2021,AIR LEASE CORPORATION,AL,US00912XBE31,00912XBE3,United States,273000,278,278,USD,ISHSLQD,9/17/2018,
12/30/2021,AIR LEASE CORPORATION,AL,US00912XAW48,00912XAW4,United States,997000,1018,1018,USD,ISHSLQD,6/12/2017,
12/30/2021,AIR LEASE CORPORATION,AL,US00914AAD46,,United States,866000,886,886,USD,ISHSLQD,9/16/2019,
12/30/2021,AIR LEASE CORPORATION,AL,US00912XAX21,,United States,910000,936,936,USD,ISHSLQD,11/20/2017,
12/30/2021,AIR LEASE CORPORATION,AL,US00912XBC74,00912XBC7,United States,1145000,1208,1208,USD,ISHSLQD,6/18/2018,
12/30/2021,AIR LEASE CORPORATION,AL,US00912XAT19,00912XAT1,United States,332000,344,344,USD,ISHSLQD,8/15/2016,
12/30/2021,AIR LEASE CORPORATION MTN,AL,US00914AAA07,00914AAA0,United States,1102000,1182,1182,USD,ISHSLQD,1/23/2019,
12/30/2021,AIR LEASE CORPORATION MTN,AL,US00914AAL61,,United States,664000,655,655,USD,ISHSLQD,1/26/2021,
12/30/2021,AIR LEASE CORPORATION,AL,US00914AAP75,00914AAP7,United States,15000,15,15,USD,ISHSLQD,8/18/2021,
12/30/2021,AIR LEASE CORPORATION,AL,US00912XAN49,,United States,897000,966,966,USD,ISHSLQD,9/16/2014,
12/30/2021,AIR LEASE CORPORATION MTN,AL,US00914AAF93,,United States,620000,635,635,USD,ISHSLQD,1/14/2020,
12/30/2021,AIR LEASE CORPORATION,AL,US00912XBA19,,United States,770000,807,807,USD,ISHSLQD,1/16/2018,
12/30/2021,AIR LEASE CORPORATION MTN,AL,US00914AAH59,00914AAH5,United States,1183000,1254,1254,USD,ISHSLQD,6/24/2020,
12/30/2021,AIR LEASE CORPORATION,AL,US00914AAJ16,,United States,1412000,1469,1469,USD,ISHSLQD,8/17/2020,
12/30/2021,AIR LEASE CORPORATION MTN,AL,US00914AAB89,00914AAB8,United States,25000,27,27,USD,ISHSLQD,5/23/2019,
12/30/2021,AIR LEASE CORPORATION MTN,AL,US00914AAM45,00914AAM4,United States,3097000,3083,3083,USD,ISHSLQD,5/24/2021,
12/30/2021,ALLSTATE CORP,ALL,US020002AZ47,020002AZ4,United States,970000,1004,1004,USD,ISHSLQD,6/7/2013,
12/30/2021,ALLSTATE CORPORATION (THE),ALL,US020002BH30,,United States,187000,182,182,USD,ISHSLQD,11/24/2020,
12/30/2021,ALLSTATE CORPORATION (THE),ALL,US020002BD26,020002BD2,United States,1000000,1075,1075,USD,ISHSLQD,12/8/2016,
12/30/2021,ALLY FINANCIAL INC,ALLY,US02005NAY67,02005NAY6,United States,597000,609,609,USD,ISHSLQD,2/13/2015,
12/30/2021,ALLY FINANCIAL INC,ALLY,US02005NBK54,02005NBK5,United States,611000,628,628,USD,ISHSLQD,6/3/2020,
12/30/2021,ALLY FINANCIAL INC,ALLY,US02005NBL38,,United States,935000,941,941,USD,ISHSLQD,9/18/2020,
12/30/2021,ALLY FINANCIAL INC,ALLY,US02005NBH26,02005NBH2,United States,1020000,1078,1078,USD,ISHSLQD,5/21/2019,
12/30/2021,ALLY FINANCIAL INC,ALLY,US02005NAV29,02005NAV2,United States,1765000,1953,1953,USD,ISHSLQD,9/29/2014,
12/30/2021,ALLY FINANCIAL INC,ALLY,US02005NBA72,02005NBA7,United States,681000,749,749,USD,ISHSLQD,3/30/2015,
12/30/2021,ALLY FINANCIAL INC,ALLY,US02005NBJ81,02005NBJ8,United States,1441000,1639,1639,USD,ISHSLQD,4/8/2020,
12/30/2021,AMERIPRISE FINANCIAL INC,AMP,US03076CAJ53,03076CAJ5,United States,504000,511,511,USD,ISHSLQD,3/22/2019,
12/30/2021,AMERIPRISE FINANCIAL INC,AMP,US03076CAF32,03076CAF3,United States,1076000,1143,1143,USD,ISHSLQD,9/6/2013,
12/30/2021,AMERIPRISE FINANCIAL INC,AMP,US03076CAG15,03076CAG1,United States,378000,406,406,USD,ISHSLQD,9/18/2014,
12/30/2021,AMERIPRISE FINANCIAL INC,AMP,US03076CAK27,03076CAK2,United States,792000,834,834,USD,ISHSLQD,4/2/2020,
12/30/2021,ANTHEM INC,ANTM,US94973VAX55,94973VAX5,United States,771000,780,780,USD,ISHSLQD,5/7/2012,
12/30/2021,ANTHEM INC,ANTM,US036752AF07,,United States,1423000,1454,1454,USD,ISHSLQD,11/21/2017,
12/30/2021,ANTHEM INC,ANTM,US94973VBA44,,United States,1185000,1234,1234,USD,ISHSLQD,9/10/2012,
12/30/2021,ANTHEM INC,ANTM,US036752AQ61,,United States,944000,941,941,USD,ISHSLQD,3/17/2021,
12/30/2021,ANTHEM INC,ANTM,US94973VBJ52,94973VBJ5,United States,1165000,1246,1246,USD,ISHSLQD,8/12/2014,
12/30/2021,ANTHEM INC,ANTM,US036752AC75,036752AC7,United States,1808000,1913,1913,USD,ISHSLQD,11/21/2017,
12/30/2021,ANTHEM INC,ANTM,US036752AJ29,036752AJ2,United States,1866000,1941,1941,USD,ISHSLQD,9/9/2019,
12/30/2021,ANTHEM INC,ANTM,US036752AR45,,United States,1150000,1154,1154,USD,ISHSLQD,3/17/2021,
12/30/2021,AUSTRALIA AND NEW ZEALAND BANKING,ANZ,US05253JAS06,05253JAS0,Australia,481000,487,487,USD,ISHSLQD,5/19/2017,
12/30/2021,AUSTRALIA AND NEW ZEALAND BANKING MTN,ANZ,US05253JAU51,05253JAU5,Australia,831000,849,849,USD,ISHSLQD,11/9/2017,
12/30/2021,AUSTRALIA AND NEW ZEALAND BANKING MTN,ANZ,US05253JAW18,05253JAW1,Australia,1204000,1223,1223,USD,ISHSLQD,11/21/2019,
12/30/2021,AUSTRALIA AND NEW ZEALAND BANKING MTN,ANZ,US05253JAL52,,Australia,740000,807,807,USD,ISHSLQD,11/16/2015,
12/30/2021,AON CORP,AON,US037389BD49,037389BD4,United Kingdom,981000,995,995,USD,ISHSLQD,11/15/2019,
12/30/2021,ALEXANDRIA REAL ESTATE EQUITIES IN,ARE,US015271AL39,015271AL3,United States,893000,954,954,USD,ISHSLQD,11/20/2017,
12/30/2021,ARES CAPITAL CORPORATION,ARCC,US04010LAU70,04010LAU7,United States,1735000,1799,1799,USD,ISHSLQD,8/10/2017,
12/30/2021,ARES CAPITAL CORPORATION,ARCC,US04010LAX10,04010LAX1,United States,1460000,1544,1544,USD,ISHSLQD,6/10/2019,
12/30/2021,ARES CAPITAL CORPORATION,ARCC,US04010LAV53,,United States,443000,476,476,USD,ISHSLQD,1/11/2018,
12/30/2021,ARES CAPITAL CORPORATION,ARCC,US04010LAY92,04010LAY9,United States,355000,372,372,USD,ISHSLQD,1/15/2020,
12/30/2021,ARES CAPITAL CORPORATION,ARCC,US04010LAZ67,04010LAZ6,United States,1302000,1396,1396,USD,ISHSLQD,7/15/2020,
12/30/2021,ARES CAPITAL CORPORATION,ARCC,US04010LBA08,04010LBA0,United States,1510000,1504,1504,USD,ISHSLQD,1/13/2021,
12/30/2021,AVALONBAY COMMUNITIES MTN,AVB,US05348EAV11,,United States,1283000,1367,1367,USD,ISHSLQD,5/13/2015,
12/30/2021,AMERICAN EXPRESS CREDIT CORPORATIO MTN,AXP,US0258M0EG02,,United States,631000,638,638,USD,ISHSLQD,3/3/2017,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816CD95,025816CD9,United States,919000,928,928,USD,ISHSLQD,5/20/2019,
12/30/2021,AMERICAN EXPRESS CO,AXP,US025816BM04,,United States,2471000,2522,2522,USD,ISHSLQD,8/1/2017,
12/30/2021,AMERICAN EXPRESS CO,AXP,US025816BD05,025816BD0,United States,1202000,1227,1227,USD,ISHSLQD,2/26/2013,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816BS73,025816BS7,United States,2907000,3025,3025,USD,ISHSLQD,2/27/2018,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816BW85,025816BW8,United States,2776000,2935,2935,USD,ISHSLQD,8/3/2018,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816CC13,,United States,2080000,2204,2204,USD,ISHSLQD,2/22/2019,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816CG27,025816CG2,United States,2240000,2337,2337,USD,ISHSLQD,7/30/2019,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816BR90,025816BR9,United States,2075000,2185,2185,USD,ISHSLQD,10/30/2017,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816BK48,,United States,475000,507,507,USD,ISHSLQD,12/5/2014,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816CA56,025816CA5,United States,855000,945,945,USD,ISHSLQD,11/6/2018,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816CF44,025816CF4,United States,385000,409,409,USD,ISHSLQD,5/20/2019,
12/30/2021,AMERICAN EXPRESS COMPANY,AXP,US025816CM94,025816CM9,United States,1000000,1006,1006,USD,ISHSLQD,11/4/2021,
12/30/2021,BANK OF AMERICA CORP,BAC,US06051GEM78,,United States,300000,308,308,USD,ISHSLQD,1/24/2012,
12/30/2021,BANK OF AMERICA CORP MTN,BAC,US06051GEU94,,United States,4102000,4279,4279,USD,ISHSLQD,1/11/2013,
12/30/2021,BANK OF AMERICA CORP MTN,BAC,US06051GGE35,,United States,1382000,1403,1403,USD,ISHSLQD,1/20/2017,
12/30/2021,BANK OF AMERICA NA,BAC,US06050TMJ87,06050TMJ8,United States,665000,677,677,USD,ISHSLQD,1/25/2019,
12/30/2021,BANK OF AMERICA CORP MTN,BAC,US06051GGK94,06051GGK9,United States,1176000,1190,1190,USD,ISHSLQD,4/24/2017,
12/30/2021,BANK OF AMERICA CORP MTN,BAC,US06051GGQ64,06051GGQ6,United States,1899000,1944,1944,USD,ISHSLQD,7/21/2017,
12/30/2021,BANK OF AMERICA CORP,BAC,US06053FAA75,,United States,1933000,2067,2067,USD,ISHSLQD,7/23/2013,
12/30/2021,BANK OF AMERICA CORP,BAC,US06051GHC69,06051GHC6,United States,3169000,3237,3237,USD,ISHSLQD,5/22/2018,
12/30/2021,BANK OF AMERICA CORP MTN,BAC,US06051GFB05,,United States,2254000,2437,2437,USD,ISHSLQD,1/21/2014,
12/30/2021,BANK OF AMERICA CORP MTN,BAC,US06051GHF90,06051GHF9,United States,3454000,3597,3597,USD,ISHSLQD,3/5/2018,
12/30/2021,BANK OF AMERICA CORP MTN,BAC,US06051GFF19,06051GFF1,United States,2536000,2721,2721,USD,ISHSLQD,4/1/2014,
12/30/2021,BANK OF AMERICA CORP,BAC,US06051GJC42,,United States,260000,262,262,USD,ISHSLQD,5/19/2020,
12/30/2021,BANK OF AMERICA CORP,BAC,US06051GJY61,06051GJY6,United States,1785000,1774,1774,USD,ISHSLQD,6/14/2021,
12/30/2021,BANK OF AMERICA CORP,BAC,US06051GHL68,,United States,3144000,3328,3328,USD,ISHSLQD,7/23/2018,
