,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,ADVANCED TECHNOLOGY ACADEMY PU,ADVEDU,US00766SAE28,00766SAE2,United States,200000,227,227,USD,BR_INMU,12/23/2019,
12/30/2021,ALLEN CNTY OHIO PORT AUTH ECON,ALNDEV,US01757TAA79,01757TAA7,United States,250000,288,288,USD,BR_INMU,4/1/2021,
12/30/2021,AMERICAN MUN PWR OHIO INC REV,AMEPWR,US02765UQJ69,02765UQJ6,United States,500000,508,508,USD,BR_INMU,4/29/2021,
12/30/2021,ARIZONA HEALTH FACS AUTH REV,AZSMED,US040507QA61,040507QA6,United States,100000,100,100,USD,BR_INMU,11/5/2015,
12/30/2021,ARLINGTON TEX HIGHER ED FIN CO,ARLEDU,US041806F700,041806F70,United States,100000,104,104,USD,BR_INMU,3/31/2021,
12/30/2021,ATLANTIC CITY N J BRD ED,ATCEDU,US048342GP84,048342GP8,United States,175000,201,201,USD,BR_INMU,4/1/2021,
12/30/2021,ATLANTIC CITY N J BRD ED,ATCEDU,US048342GQ67,048342GQ6,United States,175000,201,201,USD,BR_INMU,4/1/2021,
12/30/2021,ATLANTIC CITY N J BRD ED,ATCEDU,US048342GR41,048342GR4,United States,150000,172,172,USD,BR_INMU,4/1/2021,
12/30/2021,AUSTIN TEX ARPT SYS REV,AUSAPT,US052398ET79,052398ET7,United States,205000,247,247,USD,BR_INMU,2/2/2017,
12/30/2021,BAY AREA TOLL AUTH CALIF TOLL,BAYTRN,US072024XU16,072024XU1,United States,250000,251,251,USD,BR_INMU,12/21/2021,
12/30/2021,BERKS CNTY PA MUN AUTH UNIV RE,BERHGR,US08454AAB70,08454AAB7,United States,200000,224,224,USD,BR_INMU,2/27/2020,
12/30/2021,BETHLEHEM PA AREA SCH DIST AUT,BPASD,US087368AM80,087368AM8,United States,500000,496,496,USD,BR_INMU,11/1/2021,
12/30/2021,BLACK BELT ENERGY GAS DIST ALA,BLACKB,US09182TAM99,09182TAM9,United States,250000,283,283,USD,BR_INMU,12/9/2021,
12/30/2021,BREVARD CNTY FLA HEALTH FACS A 144A,BREMED,US107416PA10,107416PA1,United States,200000,205,205,USD,BR_INMU,7/1/2021,
12/30/2021,BROWARD CNTY FLA ARPT SYS REV,BROAPT,US114894XH69,114894XH6,United States,185000,227,227,USD,BR_INMU,11/21/2017,
12/30/2021,CALIFORNIA HSG FIN AGY MUN CTF,CASHSG,US13033DAE58,13033DAE5,United States,247317,285,285,USD,BR_INMU,3/1/2021,
12/30/2021,CALIFORNIA INFRASTRUCTURE & EC,CASDEV,US13034AQ786,13034AQ78,United States,100000,100,100,USD,BR_INMU,8/1/2018,
12/30/2021,CAPITAL TR AGY FLA REV,CPTGEN,US14052WDM64,14052WDM6,United States,250000,278,278,USD,BR_INMU,4/27/2021,
12/30/2021,CENTRAL TEX REGL MOBILITY AUTH,CTXGEN,US155498LY24,155498LY2,United States,500000,594,594,USD,BR_INMU,4/1/2021,
12/30/2021,CHICAGO ILL,CHI,US167486WZ86,167486WZ8,United States,130000,152,152,USD,BR_INMU,1/21/2016,
12/30/2021,CHICAGO ILL O HARE INTL ARPT R,CHITRN,US167593E655,167593E65,United States,160000,195,195,USD,BR_INMU,6/28/2017,
12/30/2021,CLARK CNTY NEV ARPT REV,CLAAPT,US18085PSC94,18085PSC9,United States,400000,419,419,USD,BR_INMU,11/27/2019,
12/30/2021,CLEVELAND-CUYAHOGA CNTY OHIO P,CLETRN,US18610PBC14,18610PBC1,United States,350000,462,462,USD,BR_INMU,3/25/2021,
12/30/2021,COCONINO CNTY ARIZ POLLUTN CTL,CCOPOL,US191855BK08,191855BK0,United States,260000,265,265,USD,BR_INMU,5/23/2017,
12/30/2021,COLORADO HEALTH FACS AUTH REV,COSMED,US19648FTL84,19648FTL8,United States,150000,150,150,USD,BR_INMU,12/29/2021,
12/30/2021,DELAWARE ST ECONOMIC DEV AUTH,DESDEV,US246387SW53,246387SW5,United States,500000,509,509,USD,BR_INMU,12/17/2020,
12/30/2021,E 470 PUB HWY AUTH COLO REV,EHYTRN,US26822LMV35,26822LMV3,United States,500000,500,500,USD,BR_INMU,6/3/2021,
12/30/2021,E HEMPFIELD TWP PA INDL DEV AUTH,EHMDEV,US273007CK83,273007CK8,United States,125000,144,144,USD,BR_INMU,2/1/2016,
12/30/2021,FLORIDA DEV FIN CORP EDL FACS,FLSDEV,US34061UHY73,34061UHY7,United States,200000,209,209,USD,BR_INMU,10/7/2021,
12/30/2021,FLORIDA ST MID-BAY BRIDGE AUTH,FLSTRN,US342814DM94,342814DM9,United States,250000,261,261,USD,BR_INMU,6/3/2015,
12/30/2021,FOLSOM RANCH FING AUTH CALIF S,FRAGEN,US344414DW43,344414DW4,United States,215000,244,244,USD,BR_INMU,4/21/2021,
12/30/2021,GUAM GOVT HOTEL OCCUPANCY TAX,GMSGEN,US40065KAU79,40065KAU7,United States,250000,319,319,USD,BR_INMU,3/31/2021,
12/30/2021,HARDEEVILLE S C ASSMT REV,HRDGEN,US411716AC75,411716AC7,United States,250000,251,251,USD,BR_INMU,6/10/2021,
12/30/2021,HEMPSTEAD TOWN N Y LOC DEV COR,HMVDEV,US424682LB68,424682LB6,United States,250000,326,326,USD,BR_INMU,3/31/2021,
12/30/2021,HOUSTON TEX HIGHER ED FIN CORP,HOUHGR,US44237QAD79,44237QAD7,United States,115000,116,116,USD,BR_INMU,3/31/2021,
12/30/2021,HOUSTON TEX HIGHER ED FIN CORP,HOUHGR,US44237QAE52,44237QAE5,United States,75000,75,75,USD,BR_INMU,3/31/2021,
12/30/2021,ILLINOIS FIN AUTH REV,ILSGEN,US45204FHM05,45204FHM0,United States,500000,501,501,USD,BR_INMU,3/31/2021,
12/30/2021,ILLINOIS ST,ILS,US452151YC16,,United States,110000,140,140,USD,BR_INMU,1/18/2006,
12/30/2021,ILLINOIS ST,ILS,US452153AL37,452153AL3,United States,250000,325,325,USD,BR_INMU,3/24/2021,
12/30/2021,INDIANA ST FIN AUTH ENVIRONMEN,INSENV,US455054BE53,455054BE5,United States,125000,137,137,USD,BR_INMU,3/12/2021,
12/30/2021,INDIANA ST FIN AUTH REV,INSGEN,US45506EDH36,45506EDH3,United States,110000,110,110,USD,BR_INMU,10/28/2021,
