iShares® iBonds® Dec 2028 Term Treasury ETF
Fund Holdings as of,"Dec 31, 2021"
Inception Date,"Feb 25, 2020"
Shares Outstanding,"750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Accrual Date,Effective Date
"TREASURY NOTE","Treasury","Fixed Income","3,085,293.34","16.36","3,085,293.34","2,822,400.00","9128284N7","US9128284N73","BD59D36","108.95","United States","-","USD","5.83","1.40","1.00","May 15, 2028","2.88","5.83","-","1.40","5.83","1.40","USD","May 15, 2018","May 15, 2018"
"TREASURY NOTE","Treasury","Fixed Income","2,549,684.62","13.52","2,549,684.62","2,285,700.00","9128285M8","US9128285M81","BGRW840","111.15","United States","-","USD","6.21","1.42","1.00","Nov 15, 2028","3.13","6.21","-","1.42","6.21","1.42","USD","Nov 15, 2018","Nov 15, 2018"
"TREASURY NOTE","Treasury","Fixed Income","1,802,135.74","9.55","1,802,135.74","1,821,700.00","91282CBP5","US91282CBP59","BMH2JV6","98.55","United States","-","USD","5.91","1.37","1.00","Feb 29, 2028","1.13","5.91","-","1.37","5.91","1.37","USD","Feb 28, 2021","Mar 01, 2021"
"TREASURY NOTE (OLD)","Treasury","Fixed Income","1,784,420.10","9.46","1,784,420.10","1,775,000.00","91282CDL2","US91282CDL28","BP39M35","100.39","United States","-","USD","6.54","1.44","1.00","Nov 30, 2028","1.50","6.54","-","1.44","6.54","1.44","USD","Nov 30, 2021","Nov 30, 2021"
"TREASURY NOTE","Treasury","Fixed Income","1,706,688.45","9.05","1,706,688.45","1,564,200.00","9128283W8","US9128283W81","BG0D0D3","108.08","United States","-","USD","5.60","1.37","1.00","Feb 15, 2028","2.75","5.61","-","1.37","5.61","1.37","USD","Feb 15, 2018","Feb 15, 2018"
"TREASURY NOTE","Treasury","Fixed Income","1,693,157.11","8.98","1,693,157.11","1,535,200.00","9128284V9","US9128284V99","BFZLQP9","109.21","United States","-","USD","6.00","1.41","1.00","Aug 15, 2028","2.88","6.01","-","1.41","6.01","1.41","USD","Aug 15, 2018","Aug 15, 2018"
"TREASURY NOTE","Treasury","Fixed Income","1,603,122.17","8.50","1,603,122.17","1,628,500.00","91282CCV1","US91282CCV19","BN4FTZ9","98.06","United States","-","USD","6.37","1.43","1.00","Aug 31, 2028","1.13","6.37","-","1.43","6.37","1.43","USD","Aug 31, 2021","Aug 31, 2021"
"TREASURY NOTE","Treasury","Fixed Income","1,524,338.62","8.08","1,524,338.62","1,540,100.00","91282CCH2","US91282CCH25","BMBYXD8","98.98","United States","-","USD","6.21","1.42","1.00","Jun 30, 2028","1.25","6.22","-","1.42","6.22","1.42","USD","Jun 30, 2021","Jun 30, 2021"
"TREASURY NOTE","Treasury","Fixed Income","1,486,416.48","7.88","1,486,416.48","1,520,300.00","91282CCR0","US91282CCR07","BMD9ZD5","97.36","United States","-","USD","6.31","1.42","1.00","Jul 31, 2028","1.00","6.31","-","1.42","6.31","1.42","USD","Jul 31, 2021","Aug 02, 2021"
"TREASURY NOTE","Treasury","Fixed Income","966,148.35","5.12","966,148.35","1,000,000.00","91282CBJ9","US91282CBJ99","BMZ2XM7","96.30","United States","-","USD","5.90","1.39","1.00","Jan 31, 2028","0.75","5.90","-","1.39","5.90","1.39","USD","Jan 31, 2021","Feb 01, 2021"
"TREASURY NOTE","Treasury","Fixed Income","555,184.75","2.94","555,184.75","560,000.00","91282CCY5","US91282CCY57","BMXJTY4","98.82","United States","-","USD","6.43","1.43","1.00","Sep 30, 2028","1.25","6.42","-","1.43","6.42","1.43","USD","Sep 30, 2021","Sep 30, 2021"
"TREASURY NOTE","Treasury","Fixed Income","87,991.42","0.47","87,991.42","88,500.00","91282CBS9","US91282CBS98","BMDNPR1","99.11","United States","-","USD","5.97","1.40","1.00","Mar 31, 2028","1.25","5.97","-","1.40","5.97","1.40","USD","Mar 31, 2021","Mar 31, 2021"
"BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","30,000.00","0.16","30,000.00","30,000.00","066922477","US0669224778","6922477","1.00","United States","-","USD","0.07","0.07","1.00","-","0.10","0.10","-","0.07","0.10","0.07","USD","-","Feb 04, 2009"
"USD CASH","Cash and/or Derivatives","Cash","-12,718.61","-0.07","-12,718.61","-12,719.00","-","-","-","100.00","United States","-","USD","0.00","0.10","1.00","-","0.00","0.00","-","0.10","0.00","0.10","USD","-","Jan 01, 1989"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
